variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
graetz_fd361_equal_groove,E67,3000.0,15.28,508.01890932229765,945.62,661.8529075443959,998.304,698.0958111957372,876.05,661.189210698899,971.6329999999999,698.4713295128545,817.889,698.5575474234896,751.943,327.5518320317127,318.652,1.5827276894767297,2.695
graetz_fd361_equal_groove,E67,3050.0,15.282,508.03998503720123,947.942,661.8857246529471,998.97,698.1480416298803,876.524,661.2208476300318,972.026,698.5224541118721,818.6089999999999,698.6169504668883,752.847,327.76737029015993,319.13399999999996,1.583245647556696,2.697
graetz_fd361_equal_groove,E67,3100.0,15.278,508.10129559028985,946.183,661.9333189015127,999.471,698.2018140778596,877.3389999999999,661.2687549943216,972.59,698.575554450374,819.4929999999999,698.6775640941398,753.822,327.97743790221733,319.59799999999996,1.5828840060114304,2.71
graetz_fd361_equal_groove,E67,3150.0,15.289,508.0850040935445,947.278,661.9632252649186,999.0939999999999,698.2592434504643,877.976,661.2954265254043,972.338,698.6315330310958,820.345,698.74227110577,755.016,328.18240352739485,320.12399999999997,1.5848014047141827,2.709
graetz_fd361_equal_groove,E67,3200.0,15.281,508.15436839231677,946.712,661.9714634541251,998.256,698.2906322456263,878.293,661.3049661295803,971.739,698.6619635308663,820.92,698.7916192460971,755.913,328.38263097727395,320.575,1.58369240884111,2.716
graetz_fd361_equal_groove,E67,3250.0,15.283,508.1915714147543,946.56,662.050121991907,997.847,698.3456112220172,878.362,661.3830396063925,971.3,698.7167666919568,821.3059999999999,698.8437239971129,756.631,328.5783172180362,321.03999999999996,1.584322518977261,2.732
graetz_fd361_equal_groove,E67,3300.0,15.279,508.2486375299251,947.1229999999999,662.1150909066954,997.579,698.4228446995813,878.6089999999999,661.4482070783995,971.0,698.7937449481657,821.7379999999999,698.9170237135795,757.373,328.76962484190125,321.50699999999995,1.5840299986001463,2.721
graetz_fd361_equal_groove,E67,3350.0,15.272,508.33304407520325,945.468,662.2234679502459,997.482,698.5169609984721,878.8199999999999,661.5578822544207,970.9019999999999,698.8882074072214,822.167,699.0044597676289,758.0419999999999,328.95671725686196,321.94399999999996,1.5834127853002844,2.715
graetz_fd361_equal_groove,E67,3400.0,15.289,508.2276081545655,942.838,662.2537408274869,996.877,698.6116430292667,879.087,661.582393342385,970.444,698.9811051189977,822.624,699.1034943377106,758.7639999999999,329.1397055639253,322.38899999999995,1.5862661729353889,2.726
graetz_fd361_equal_groove,E67,3450.0,15.284,508.1966226678158,944.692,662.1644169549072,996.117,698.6155333271408,879.1039999999999,661.4927021091814,969.77,698.9825765200492,822.9069999999999,699.1520366603578,759.396,329.3186624182496,322.77299999999997,1.5852890837635658,2.719
graetz_fd361_equal_groove,E67,3500.0,15.283000000000001,508.1983154537404,943.771,662.1598259480495,996.322,698.5951959914507,879.177,661.4882562324382,969.855,698.9614392004877,823.1519999999999,699.1531118556309,759.736,329.49358734054084,323.16999999999996,1.5850974343256596,2.721
graetz_fd361_equal_groove,E67,3550.0,15.276000000000002,508.267510047353,944.607,662.2067591774435,996.293,698.6160900136626,879.411,661.5367057856791,969.709,698.982602006888,823.495,699.1685758391503,760.3009999999999,329.6645696015587,323.56399999999996,1.584188111125218,2.732
graetz_fd361_equal_groove,E67,3600.0,15.290000000000003,508.21396381668023,944.8389999999999,662.2310166094665,997.088,698.6624669476336,879.794,661.5570142726427,970.3489999999999,699.0278844314035,823.967,699.2115360210582,760.7919999999999,329.83184127986414,323.986,1.586503993551672,2.744
graetz_fd361_equal_groove,E67,3650.0,15.286000000000001,508.24392278273143,943.7909999999999,662.1825045791799,997.481,698.6630788413387,880.332,661.5088120231358,970.731,699.0270305547363,824.55,699.2362580690968,761.45,329.9956725155086,324.371,1.5858144505369531,2.744
graetz_fd361_equal_groove,E67,3700.0,15.273,508.398520386201,944.542,662.2805508863137,996.97,698.6849539564283,880.832,661.6109555562849,970.539,699.0501274769008,825.101,699.2515107286824,762.155,330.1562838784256,324.76599999999996,1.5841496320025725,2.751
graetz_fd361_equal_groove,E67,3750.0,15.275999999999998,508.442171596905,943.56,662.4379386358494,995.617,698.8002299420194,880.688,661.7673717803982,969.3439999999999,699.1665944767295,825.312,699.3294353415981,762.6869999999999,330.3138356852432,325.17199999999997,1.585204364399849,2.74
graetz_fd361_equal_groove,E67,3800.0,15.282,508.4081258479383,944.3199999999999,662.4678899344856,995.655,698.9060914342076,880.5079999999999,661.7943056783342,969.244,699.2712328762525,825.357,699.4360823162663,763.005,330.46839179839816,325.522,1.5863983441845755,2.744
graetz_fd361_equal_groove,E67,3850.0,15.290000000000001,508.35509557589035,940.545,662.4063401767886,994.0799999999999,698.9256627697563,880.6419999999999,661.7298385061114,968.088,699.2883498839541,825.591,699.4931422848342,763.524,330.6200529846513,325.881,1.5875573093642048,2.75
graetz_fd361_equal_groove,E67,3900.0,15.283000000000001,508.4015437666978,939.569,662.3743203093691,992.978,698.8954592934155,879.994,661.6994894641625,966.722,699.2572768757921,825.341,699.4919247579342,763.718,330.7689705784721,326.238,1.5863843610108255,2.742
graetz_fd361_equal_groove,E67,3929.0,15.295,508.34296690110335,931.6279999999999,662.3765418920027,991.103,698.8872449269622,878.055,661.6990376401516,966.6659999999999,699.2483238047246,824.995,699.4873697591847,763.414,330.85410430098864,326.43699999999995,1.5882328405306203,2.712
graetz_fd361_equal_groove,E72,0.0,19.503,294.0745,295.56,294.0745,294.102,294.0745,294.015,294.0745,294.229,294.0745,294.226,294.0745,294.17999999999995,294.0745,294.07599999999996,0.28145218144398865,0.255
graetz_fd361_equal_groove,E72,50.0,19.479,403.43188455154916,373.46,405.69455417938,362.34299999999996,352.13874611874,324.21099999999996,406.4960397110543,328.62899999999996,353.1012641522859,307.11899999999997,337.2411402745896,304.986,294.07547544614033,294.07399999999996,0.716024469912286,0.471
graetz_fd361_equal_groove,E72,100.0,19.45,410.6932521287586,453.884,462.51709091168965,454.865,429.12918436812674,387.39599999999996,462.71290633590286,404.428,430.2361404531643,351.84299999999996,402.415172610806,338.248,294.08433945830643,294.046,0.9769420097318118,0.724
graetz_fd361_equal_groove,E72,150.0,19.411,412.50679438149575,515.521,478.5438168679011,527.652,470.5437874279053,439.84399999999994,478.421006993171,472.907,471.36829359703586,393.721,447.618875930407,364.9,294.1164547533341,294.043,1.098376857306129,0.932
graetz_fd361_equal_groove,E72,200.0,19.372,413.3881234295006,566.458,484.0247570345036,587.3820000000001,487.399642365546,484.692,483.75620563765597,532.14,488.00426070360953,430.62699999999995,470.6069224690909,387.02099999999996,294.19328742882186,294.056,1.1483718920902108,1.118
graetz_fd361_equal_groove,E72,250.0,19.331,413.99145353886456,600.6179999999999,486.7659587796445,631.105,494.9514437371064,519.356,486.416487808371,576.909,495.4281237452216,459.476,482.3613422036961,407.085,294.33394198360446,294.08,1.170673973441925,1.266
graetz_fd361_equal_groove,E72,300.0,19.286,414.4979861848165,625.5519999999999,488.60362051369407,662.649,499.2268776714491,546.762,488.2019370695194,610.781,499.62390860619786,483.17499999999995,489.3152835725374,423.78,294.549914783876,294.12,1.1822226233058175,1.382
graetz_fd361_equal_groove,E72,350.0,19.266000000000002,414.848091480588,644.915,489.97536980834724,688.435,502.1456292071254,570.3979999999999,489.5330214491301,638.979,502.48628419341225,503.76099999999997,494.06256558585653,441.294,294.8441452373317,294.154,1.1914451699150546,1.482
graetz_fd361_equal_groove,E72,400.0,19.227999999999998,415.20582633940296,660.424,491.04828784605206,707.871,504.3112959692324,588.377,490.5775047079282,660.075,504.6099083434217,519.235,497.565600907159,455.501,295.2124724013321,294.215,1.196168197397975,1.563
graetz_fd361_equal_groove,E72,450.0,19.202,415.51333100762423,671.613,491.9858620436698,722.509,506.04909779468534,603.733,491.49157586344825,676.726,506.3153855703375,532.96,500.3095653161557,470.66999999999996,295.6461203785543,294.27099999999996,1.2005566391519955,1.636
graetz_fd361_equal_groove,E72,500.0,19.173,415.810977126053,681.039,492.78906643862445,734.97,507.49520151073114,617.3599999999999,492.2762391167866,690.972,507.73541712345013,545.644,502.5416499287468,484.707,296.1337657963346,294.344,1.203513269655306,1.717
graetz_fd361_equal_groove,E72,550.0,19.139,416.11752152849306,687.9459999999999,493.53470449886845,744.2629999999999,508.74273308832386,628.391,493.00741661355187,701.685,508.96217746061893,556.144,504.4081351573137,496.54499999999996,296.66334759567866,294.423,1.205273386645643,1.762
graetz_fd361_equal_groove,E72,600.0,19.088,416.4789210567222,693.515,494.28851602946634,751.25,509.88342810810053,637.449,493.7512933796793,709.749,510.0869168939977,565.315,506.030863451385,507.08,297.2231768501407,294.52099999999996,1.2050266628126103,1.8
graetz_fd361_equal_groove,E72,650.0,19.037000000000003,416.8538758895619,698.5070000000001,495.0789974708887,756.723,510.9917362673401,645.352,494.53327828271074,716.5409999999999,511.1825834121418,573.3820000000001,507.51201792726727,516.4449999999999,297.80266305955655,294.62699999999995,1.204707776255153,1.857
graetz_fd361_equal_groove,E72,700.0,18.988999999999997,417.23408072928277,704.932,495.8556403386559,763.856,512.0676011028518,653.028,495.3023062052788,724.288,512.2474706053418,581.29,508.89121169161683,525.539,298.39267071213885,294.76,1.2045318212118301,1.908
graetz_fd361_equal_groove,E72,750.0,18.967000000000002,417.5050474042739,707.6379999999999,496.5398507407783,768.467,513.0683196534872,659.949,495.9763347553457,729.995,513.2369287865671,588.575,510.158605351403,533.712,298.98569701993677,294.892,1.2064929545541996,1.938
graetz_fd361_equal_groove,E72,800.0,18.92,417.8076689713129,708.393,497.143543888947,770.241,513.9497994993894,665.681,496.57441896227624,733.479,514.1088322067283,594.95,511.2793432110929,541.6469999999999,299.5756387256122,295.019,1.2054227322847155,1.972
graetz_fd361_equal_groove,E72,850.0,18.894000000000002,418.03408247136764,710.553,497.7275833253708,770.93,514.7730593941831,669.906,497.1507883928706,735.2629999999999,514.9234122513441,600.3009999999999,512.2977641518725,548.774,300.1576748061868,295.178,1.2062264957620856,2.006
graetz_fd361_equal_groove,E72,900.0,18.884999999999998,418.1505857804289,711.989,498.1599796350191,772.8779999999999,515.4881137110548,673.469,497.5739327680595,737.701,515.6286165170202,604.787,513.2019449093641,554.634,300.7280141589256,295.34499999999997,1.2080690278293649,2.044
graetz_fd361_equal_groove,E72,950.0,18.852999999999998,418.30401559215477,713.896,498.52123461508404,774.5039999999999,516.0726755629793,677.169,497.930292059198,740.002,516.2050053564677,609.28,513.9614650576656,560.228,301.28383473002737,295.501,1.2071019821203246,2.057
graetz_fd361_equal_groove,E72,1000.0,18.839000000000002,418.4130642222306,717.2090000000001,498.878407731032,777.149,516.6100348675253,680.702,498.28101891409494,742.7159999999999,516.735121594335,613.44,514.6366819541153,565.664,301.82310266742707,295.67699999999996,1.2078219401950288,2.066
graetz_fd361_equal_groove,E72,1050.0,18.809,418.5434386738466,719.933,499.2022507524504,779.527,517.1007898934662,684.7829999999999,498.6009789522333,745.646,517.219644436947,617.928,515.2474077607264,571.3489999999999,302.3444371308267,295.899,1.2066977759939137,2.109
graetz_fd361_equal_groove,E72,1100.0,18.796,418.65666835505874,721.0909999999999,499.51958632795333,781.153,517.5674284700434,688.1279999999999,498.91306153665346,747.813,517.6803412392742,621.819,515.8134484221744,576.26,302.84699454831207,296.114,1.2072550237537367,2.121
graetz_fd361_equal_groove,E72,1150.0,18.768,418.83832656519314,721.613,499.83279445656785,782.594,518.0044615875951,691.095,499.22392742575056,749.6769999999999,518.112584832972,625.4449999999999,516.3373072061086,580.81,303.33051060026173,296.35299999999995,1.2062461597576952,2.155
graetz_fd361_equal_groove,E72,1200.0,18.742,419.04257573482926,724.1769999999999,500.20657087275947,784.7249999999999,518.4627154949158,694.277,499.59549196511716,752.06,518.567351614511,629.142,516.8546730567074,585.413,303.7951473859173,296.628,1.2056366837170172,2.167
graetz_fd361_equal_groove,E72,1250.0,18.707,419.28120657291004,724.68,500.6158474786917,785.3199999999999,518.9540800698916,696.92,500.00367783984257,753.2339999999999,519.0560337669239,632.577,517.3890855772268,589.245,304.2412633141782,296.89799999999997,1.2042561776587422,2.183
graetz_fd361_equal_groove,E72,1300.0,18.69,419.4791011595222,726.819,501.02012408286816,787.651,519.4622099324233,699.364,500.4046270296547,755.362,519.5609044456302,635.622,517.9357674290603,592.576,304.66937485184656,297.17699999999996,1.204735615090086,2.205
graetz_fd361_equal_groove,E72,1350.0,18.669,419.6711052978047,727.116,501.3724613657175,788.184,519.9348931098073,702.315,500.7544500645146,756.825,520.0300355145066,639.1569999999999,518.4569507298271,596.443,305.08015069854537,297.508,1.2045953523442368,2.224
graetz_fd361_equal_groove,E72,1400.0,18.66,419.8035362061781,728.573,501.6820531265524,788.674,520.3636327370583,704.068,501.06012927265544,757.512,520.4548756356343,641.707,518.9359918023395,599.887,305.4743202644487,297.82,1.2054537023894782,2.248
graetz_fd361_equal_groove,E72,1450.0,18.651,419.9099015925722,728.538,501.9203490597931,789.1759999999999,520.7279342571367,705.915,501.2949495170358,758.3820000000001,520.8149950613164,644.1569999999999,519.3576272274679,603.03,305.852559388369,298.133,1.2059835520908144,2.28
graetz_fd361_equal_groove,E72,1500.0,18.63,420.0430457351734,728.813,502.15793762108206,789.994,521.0498742543518,707.636,501.53113878015944,759.3489999999999,521.1339283270609,646.391,519.7284565798539,605.987,306.21554509546104,298.455,1.2051775834448781,2.286
graetz_fd361_equal_groove,E72,1550.0,18.62,420.13112656890286,727.467,502.3966315124328,789.542,521.3694253613361,709.221,501.7669226297308,759.517,521.4505742815832,648.729,520.0836168967348,608.8340000000001,306.5638942303991,298.787,1.2054644570233604,2.296
graetz_fd361_equal_groove,E72,1600.0,18.608,420.19791444476834,729.074,502.58607108088506,790.153,521.6583810035828,710.519,501.9538038421764,760.25,521.7363254628351,650.604,520.413108102814,611.5360000000001,306.89815819885195,299.101,1.2053354351933758,2.301
graetz_fd361_equal_groove,E72,1650.0,18.59,420.29868531661424,730.12,502.7768619380101,791.237,521.920418703489,711.967,502.14343973968334,761.266,521.995900391562,652.578,520.7115509217597,613.903,307.21891197589275,299.429,1.2045597756612363,2.314
graetz_fd361_equal_groove,E72,1700.0,18.575,420.40899719417087,732.126,502.9904504544151,792.5409999999999,522.187071411876,713.583,502.35577799867457,762.447,522.2606261052632,654.608,521.0026960607304,616.208,307.5268021604208,299.74399999999997,1.204167838502226,2.328
graetz_fd361_equal_groove,E72,1750.0,18.559,420.5506547924082,732.5619999999999,503.21377262604153,794.53,522.461642167567,715.7349999999999,502.57832703094437,764.4749999999999,522.533522462298,656.919,521.2966181169573,618.807,307.82254658011163,300.11699999999996,1.2037461862322143,2.34
graetz_fd361_equal_groove,E72,1800.0,18.548000000000002,420.68867876450105,732.9849999999999,503.4471937308938,795.189,522.7429687230006,717.537,502.8104789141738,765.51,522.8132603321535,659.105,521.5936566969865,621.269,308.1069685808948,300.47799999999995,1.2038850217323072,2.365
graetz_fd361_equal_groove,E72,1850.0,18.535,420.8248313543065,734.403,503.6710589552253,795.4979999999999,523.0207804454728,718.905,503.0333509532343,766.16,523.0894966059104,660.9369999999999,521.8881053858913,623.499,308.3808285861087,300.83299999999997,1.203778221575194,2.371
graetz_fd361_equal_groove,E72,1900.0,18.526,420.942753878498,734.14,503.8830050014004,795.5319999999999,523.2884882499445,720.0519999999999,503.24387413515495,766.502,523.3555316848694,662.6289999999999,522.1734679318952,625.679,308.6447756564728,301.222,1.2040248830214468,2.37
