time,hour,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
191,0.053055556,612.454,293.505,361.645,295.115,292.049,298.308,298.12,755.354,583.997,424.164,466.73,650.715,293.722,293.498,293.562,293.469
192,0.053333333,612.454,293.505,361.645,295.115,292.049,298.308,298.12,755.354,583.997,424.164,466.73,650.715,293.722,293.498,293.562,293.469
193,0.053611111,612.454,293.505,361.645,295.115,292.049,298.308,298.12,755.354,583.997,424.164,466.73,650.715,293.722,293.498,293.562,293.469
194,0.053888889,616.958,293.488,362.994,295.167,292.049,298.3,298.103,761.043,589.54,426.796,469.906,656.304,293.723,293.491,293.554,293.452
195,0.054166667,616.958,293.488,362.994,295.167,292.049,298.3,298.103,761.043,589.54,426.796,469.906,656.304,293.723,293.491,293.554,293.452
196,0.054444444,616.958,293.488,362.994,295.167,292.049,298.3,298.103,761.043,589.54,426.796,469.906,656.304,293.723,293.491,293.554,293.452
197,0.054722222,621.145,293.491,364.29,295.23,292.046,298.3,298.094,766.255,595.08,429.431,473.047,661.876,293.729,293.5,293.558,293.458
198,0.055,621.145,293.491,364.29,295.23,292.046,298.3,298.094,766.255,595.08,429.431,473.047,661.876,293.729,293.5,293.558,293.458
199,0.055277778,621.145,293.491,364.29,295.23,292.046,298.3,298.094,766.255,595.08,429.431,473.047,661.876,293.729,293.5,293.558,293.458
200,0.055555556,621.145,293.491,364.29,295.23,292.046,298.3,298.094,766.255,595.08,429.431,473.047,661.876,293.729,293.5,293.558,293.458
201,0.055833333,625.613,293.496,365.591,295.31,292.09,298.304,298.116,771.677,600.538,432.033,476.119,667.293,293.742,293.497,293.563,293.464
202,0.056111111,625.613,293.496,365.591,295.31,292.09,298.304,298.116,771.677,600.538,432.033,476.119,667.293,293.742,293.497,293.563,293.464
203,0.056388889,625.613,293.496,365.591,295.31,292.09,298.304,298.116,771.677,600.538,432.033,476.119,667.293,293.742,293.497,293.563,293.464
204,0.056666667,629.626,293.506,366.86,295.377,292.102,298.317,298.115,776.793,605.881,434.542,479.146,672.566,293.762,293.514,293.575,293.467
205,0.056944444,629.626,293.506,366.86,295.377,292.102,298.317,298.115,776.793,605.881,434.542,479.146,672.566,293.762,293.514,293.575,293.467
206,0.057222222,629.626,293.506,366.86,295.377,292.102,298.317,298.115,776.793,605.881,434.542,479.146,672.566,293.762,293.514,293.575,293.467
207,0.0575,629.626,293.506,366.86,295.377,292.102,298.317,298.115,776.793,605.881,434.542,479.146,672.566,293.762,293.514,293.575,293.467
208,0.057777778,634.171,293.485,368.088,295.44,292.121,298.306,298.102,782.304,611.433,437.154,482.212,677.955,293.752,293.516,293.572,293.475
209,0.058055556,634.171,293.485,368.088,295.44,292.121,298.306,298.102,782.304,611.433,437.154,482.212,677.955,293.752,293.516,293.572,293.475
210,0.058333333,634.171,293.485,368.088,295.44,292.121,298.306,298.102,782.304,611.433,437.154,482.212,677.955,293.752,293.516,293.572,293.475
211,0.058611111,638.842,293.506,369.289,295.526,292.154,298.311,298.111,787.551,616.766,439.662,485.183,683.12,293.773,293.535,293.589,293.49
212,0.058888889,638.842,293.506,369.289,295.526,292.154,298.311,298.111,787.551,616.766,439.662,485.183,683.12,293.773,293.535,293.589,293.49
213,0.059166667,638.842,293.506,369.289,295.526,292.154,298.311,298.111,787.551,616.766,439.662,485.183,683.12,293.773,293.535,293.589,293.49
214,0.059444444,638.842,293.506,369.289,295.526,292.154,298.311,298.111,787.551,616.766,439.662,485.183,683.12,293.773,293.535,293.589,293.49
215,0.059722222,642.734,293.501,370.526,295.579,292.172,298.304,298.101,792.095,621.856,442.06,487.979,688.014,293.775,293.54,293.583,293.478
216,0.06,642.734,293.501,370.526,295.579,292.172,298.304,298.101,792.095,621.856,442.06,487.979,688.014,293.775,293.54,293.583,293.478
217,0.060277778,642.734,293.501,370.526,295.579,292.172,298.304,298.101,792.095,621.856,442.06,487.979,688.014,293.775,293.54,293.583,293.478
218,0.060555556,647.044,293.495,371.917,295.66,292.176,298.302,298.1,796.967,627.174,444.589,490.959,693.225,293.774,293.539,293.58,293.477
219,0.060833333,647.044,293.495,371.917,295.66,292.176,298.302,298.1,796.967,627.174,444.589,490.959,693.225,293.774,293.539,293.58,293.477
220,0.061111111,647.044,293.495,371.917,295.66,292.176,298.302,298.1,796.967,627.174,444.589,490.959,693.225,293.774,293.539,293.58,293.477
221,0.061388889,647.044,293.495,371.917,295.66,292.176,298.302,298.1,796.967,627.174,444.589,490.959,693.225,293.774,293.539,293.58,293.477
222,0.061666667,651.175,293.517,373.057,295.733,292.226,298.317,298.104,801.683,632.312,447.043,493.866,698.178,293.801,293.549,293.591,293.497
223,0.061944444,651.175,293.517,373.057,295.733,292.226,298.317,298.104,801.683,632.312,447.043,493.866,698.178,293.801,293.549,293.591,293.497
224,0.062222222,651.175,293.517,373.057,295.733,292.226,298.317,298.104,801.683,632.312,447.043,493.866,698.178,293.801,293.549,293.591,293.497
225,0.0625,655.26,293.52,374.511,295.812,292.235,298.294,298.097,806.581,637.346,449.407,496.707,703.025,293.802,293.557,293.595,293.483
226,0.062777778,655.26,293.52,374.511,295.812,292.235,298.294,298.097,806.581,637.346,449.407,496.707,703.025,293.802,293.557,293.595,293.483
227,0.063055556,655.26,293.52,374.511,295.812,292.235,298.294,298.097,806.581,637.346,449.407,496.707,703.025,293.802,293.557,293.595,293.483
228,0.063333333,655.26,293.52,374.511,295.812,292.235,298.294,298.097,806.581,637.346,449.407,496.707,703.025,293.802,293.557,293.595,293.483
229,0.063611111,659.585,293.521,374.655,295.887,292.254,298.305,298.107,811.413,642.286,451.718,499.488,707.808,293.81,293.572,293.605,293.504
230,0.063888889,659.585,293.521,374.655,295.887,292.254,298.305,298.107,811.413,642.286,451.718,499.488,707.808,293.81,293.572,293.605,293.504
231,0.064166667,659.585,293.521,374.655,295.887,292.254,298.305,298.107,811.413,642.286,451.718,499.488,707.808,293.81,293.572,293.605,293.504
232,0.064444444,663.05,293.5,375.248,295.954,292.257,298.291,298.083,815.46,647.156,453.981,502.233,712.528,293.81,293.564,293.591,293.487
233,0.064722222,663.05,293.5,375.248,295.954,292.257,298.291,298.083,815.46,647.156,453.981,502.233,712.528,293.81,293.564,293.591,293.487
234,0.065,663.05,293.5,375.248,295.954,292.257,298.291,298.083,815.46,647.156,453.981,502.233,712.528,293.81,293.564,293.591,293.487
235,0.065277778,663.05,293.5,375.248,295.954,292.257,298.291,298.083,815.46,647.156,453.981,502.233,712.528,293.81,293.564,293.591,293.487
236,0.065555556,666.966,293.515,376.278,296.04,292.299,298.293,298.087,819.761,652.056,456.274,505.067,717.272,293.821,293.583,293.606,293.5
237,0.065833333,666.966,293.515,376.278,296.04,292.299,298.293,298.087,819.761,652.056,456.274,505.067,717.272,293.821,293.583,293.606,293.5
238,0.066111111,666.966,293.515,376.278,296.04,292.299,298.293,298.087,819.761,652.056,456.274,505.067,717.272,293.821,293.583,293.606,293.5
239,0.066388889,671.055,293.527,377.256,296.126,292.302,298.289,298.099,824.114,656.77,458.497,507.798,721.877,293.822,293.593,293.61,293.509
240,0.066666667,671.055,293.527,377.256,296.126,292.302,298.289,298.099,824.114,656.77,458.497,507.798,721.877,293.822,293.593,293.61,293.509
241,0.066944444,671.055,293.527,377.256,296.126,292.302,298.289,298.099,824.114,656.77,458.497,507.798,721.877,293.822,293.593,293.61,293.509
242,0.067222222,671.055,293.527,377.256,296.126,292.302,298.289,298.099,824.114,656.77,458.497,507.798,721.877,293.822,293.593,293.61,293.509
243,0.0675,674.402,293.524,378.028,296.196,292.346,298.288,298.093,827.857,661.278,460.665,510.394,726.269,293.832,293.596,293.612,293.51
244,0.067777778,674.402,293.524,378.028,296.196,292.346,298.288,298.093,827.857,661.278,460.665,510.394,726.269,293.832,293.596,293.612,293.51
245,0.068055556,674.402,293.524,378.028,296.196,292.346,298.288,298.093,827.857,661.278,460.665,510.394,726.269,293.832,293.596,293.612,293.51
246,0.068333333,678.027,293.521,379.14,296.275,292.359,298.289,298.089,831.59,665.782,462.841,512.993,730.604,293.843,293.608,293.617,293.518
247,0.068611111,678.027,293.521,379.14,296.275,292.359,298.289,298.089,831.59,665.782,462.841,512.993,730.604,293.843,293.608,293.617,293.518
248,0.068888889,678.027,293.521,379.14,296.275,292.359,298.289,298.089,831.59,665.782,462.841,512.993,730.604,293.843,293.608,293.617,293.518
249,0.069166667,678.027,293.521,379.14,296.275,292.359,298.289,298.089,831.59,665.782,462.841,512.993,730.604,293.843,293.608,293.617,293.518
250,0.069444444,681.56,293.533,380.299,296.362,292.381,298.282,298.094,835.565,670.416,465.121,515.683,735.066,293.856,293.614,293.622,293.518
251,0.069722222,681.56,293.533,380.299,296.362,292.381,298.282,298.094,835.565,670.416,465.121,515.683,735.066,293.856,293.614,293.622,293.518
252,0.07,681.56,293.533,380.299,296.362,292.381,298.282,298.094,835.565,670.416,465.121,515.683,735.066,293.856,293.614,293.622,293.518
253,0.070277778,685.327,293.53,381.735,296.427,292.41,298.291,298.094,840.082,674.915,467.359,518.33,739.37,293.856,293.611,293.631,293.526
254,0.070555556,685.327,293.53,381.735,296.427,292.41,298.291,298.094,840.082,674.915,467.359,518.33,739.37,293.856,293.611,293.631,293.526
255,0.070833333,685.327,293.53,381.735,296.427,292.41,298.291,298.094,840.082,674.915,467.359,518.33,739.37,293.856,293.611,293.631,293.526
256,0.071111111,685.327,293.53,381.735,296.427,292.41,298.291,298.094,840.082,674.915,467.359,518.33,739.37,293.856,293.611,293.631,293.526
257,0.071388889,689.082,293.536,383.846,296.522,292.412,298.304,298.108,844.099,679.359,469.541,520.88,743.589,293.867,293.635,293.629,293.538
258,0.071666667,689.082,293.536,383.846,296.522,292.412,298.304,298.108,844.099,679.359,469.541,520.88,743.589,293.867,293.635,293.629,293.538
259,0.071944444,689.082,293.536,383.846,296.522,292.412,298.304,298.108,844.099,679.359,469.541,520.88,743.589,293.867,293.635,293.629,293.538
260,0.072222222,692.862,293.533,384.516,296.606,292.444,298.316,298.106,848.125,683.727,471.714,523.442,747.738,293.875,293.63,293.629,293.536
261,0.0725,692.862,293.533,384.516,296.606,292.444,298.316,298.106,848.125,683.727,471.714,523.442,747.738,293.875,293.63,293.629,293.536
262,0.072777778,692.862,293.533,384.516,296.606,292.444,298.316,298.106,848.125,683.727,471.714,523.442,747.738,293.875,293.63,293.629,293.536
263,0.073055556,692.862,293.533,384.516,296.606,292.444,298.316,298.106,848.125,683.727,471.714,523.442,747.738,293.875,293.63,293.629,293.536
264,0.073333333,696.18,293.535,386.365,296.697,292.478,298.302,298.108,851.755,687.984,473.829,525.895,751.745,293.879,293.653,293.65,293.538
265,0.073611111,696.18,293.535,386.365,296.697,292.478,298.302,298.108,851.755,687.984,473.829,525.895,751.745,293.879,293.653,293.65,293.538
266,0.073888889,696.18,293.535,386.365,296.697,292.478,298.302,298.108,851.755,687.984,473.829,525.895,751.745,293.879,293.653,293.65,293.538
267,0.074166667,699.871,293.541,388.239,296.786,292.491,298.305,298.105,855.434,692.211,475.964,528.391,755.795,293.896,293.665,293.641,293.555
268,0.074444444,699.871,293.541,388.239,296.786,292.491,298.305,298.105,855.434,692.211,475.964,528.391,755.795,293.896,293.665,293.641,293.555
269,0.074722222,699.871,293.541,388.239,296.786,292.491,298.305,298.105,855.434,692.211,475.964,528.391,755.795,293.896,293.665,293.641,293.555
270,0.075,699.871,293.541,388.239,296.786,292.491,298.305,298.105,855.434,692.211,475.964,528.391,755.795,293.896,293.665,293.641,293.555
271,0.075277778,703.894,293.534,389.763,296.849,292.506,298.293,298.099,858.888,696.376,478.053,530.827,759.718,293.899,293.654,293.644,293.551
272,0.075555556,703.894,293.534,389.763,296.849,292.506,298.293,298.099,858.888,696.376,478.053,530.827,759.718,293.899,293.654,293.644,293.551
273,0.075833333,703.894,293.534,389.763,296.849,292.506,298.293,298.099,858.888,696.376,478.053,530.827,759.718,293.899,293.654,293.644,293.551
274,0.076111111,707.997,293.55,391.872,296.968,292.531,298.3,298.101,862.198,700.459,480.116,533.254,763.623,293.916,293.674,293.656,293.562
275,0.076388889,707.997,293.55,391.872,296.968,292.531,298.3,298.101,862.198,700.459,480.116,533.254,763.623,293.916,293.674,293.656,293.562
276,0.076666667,707.997,293.55,391.872,296.968,292.531,298.3,298.101,862.198,700.459,480.116,533.254,763.623,293.916,293.674,293.656,293.562
277,0.076944444,707.997,293.55,391.872,296.968,292.531,298.3,298.101,862.198,700.459,480.116,533.254,763.623,293.916,293.674,293.656,293.562
278,0.077222222,711.289,293.533,392.809,297.033,292.528,298.286,298.096,865.095,704.382,482.125,535.574,767.371,293.909,293.669,293.652,293.548
279,0.0775,711.289,293.533,392.809,297.033,292.528,298.286,298.096,865.095,704.382,482.125,535.574,767.371,293.909,293.669,293.652,293.548
280,0.077777778,711.289,293.533,392.809,297.033,292.528,298.286,298.096,865.095,704.382,482.125,535.574,767.371,293.909,293.669,293.652,293.548
281,0.078055556,715.05,293.56,394.232,297.136,292.565,298.303,298.114,868.116,708.474,484.233,538.027,771.211,293.93,293.683,293.658,293.569
282,0.078333333,715.05,293.56,394.232,297.136,292.565,298.303,298.114,868.116,708.474,484.233,538.027,771.211,293.93,293.683,293.658,293.569
283,0.078611111,715.05,293.56,394.232,297.136,292.565,298.303,298.114,868.116,708.474,484.233,538.027,771.211,293.93,293.683,293.658,293.569
284,0.078888889,718.675,293.56,395.486,297.219,292.585,298.31,298.113,871.082,712.312,486.211,540.275,774.8,293.943,293.696,293.668,293.565
285,0.079166667,718.675,293.56,395.486,297.219,292.585,298.31,298.113,871.082,712.312,486.211,540.275,774.8,293.943,293.696,293.668,293.565
286,0.079444444,718.675,293.56,395.486,297.219,292.585,298.31,298.113,871.082,712.312,486.211,540.275,774.8,293.943,293.696,293.668,293.565
287,0.079722222,718.675,293.56,395.486,297.219,292.585,298.31,298.113,871.082,712.312,486.211,540.275,774.8,293.943,293.696,293.668,293.565
288,0.08,721.132,293.57,396.549,297.311,292.626,298.303,298.11,873.47,716.136,488.168,542.554,778.383,293.946,293.708,293.673,293.576
289,0.080277778,721.132,293.57,396.549,297.311,292.626,298.303,298.11,873.47,716.136,488.168,542.554,778.383,293.946,293.708,293.673,293.576
290,0.080555556,721.132,293.57,396.549,297.311,292.626,298.303,298.11,873.47,716.136,488.168,542.554,778.383,293.946,293.708,293.673,293.576
291,0.080833333,723.261,293.557,398.237,297.397,292.631,298.303,298.119,875.873,720.002,490.154,544.886,781.974,293.942,293.709,293.676,293.571
292,0.081111111,723.261,293.557,398.237,297.397,292.631,298.303,298.119,875.873,720.002,490.154,544.886,781.974,293.942,293.709,293.676,293.571
293,0.081388889,723.261,293.557,398.237,297.397,292.631,298.303,298.119,875.873,720.002,490.154,544.886,781.974,293.942,293.709,293.676,293.571
294,0.081666667,723.261,293.557,398.237,297.397,292.631,298.303,298.119,875.873,720.002,490.154,544.886,781.974,293.942,293.709,293.676,293.571
295,0.081944444,725.655,293.556,399.29,297.485,292.647,298.301,298.108,878.506,723.829,492.115,547.17,785.487,293.954,293.707,293.675,293.572
296,0.082222222,725.655,293.556,399.29,297.485,292.647,298.301,298.108,878.506,723.829,492.115,547.17,785.487,293.954,293.707,293.675,293.572
297,0.0825,725.655,293.556,399.29,297.485,292.647,298.301,298.108,878.506,723.829,492.115,547.17,785.487,293.954,293.707,293.675,293.572
298,0.082777778,725.655,293.556,399.29,297.485,292.647,298.301,298.108,878.506,723.829,492.115,547.17,785.487,293.954,293.707,293.675,293.572
299,0.083055556,728.933,293.561,400.675,297.574,292.679,298.288,298.108,881.479,727.527,494.042,549.395,788.904,293.971,293.719,293.683,293.588
300,0.083333333,728.933,293.561,400.675,297.574,292.679,298.288,298.108,881.479,727.527,494.042,549.395,788.904,293.971,293.719,293.683,293.588
301,0.083611111,728.933,293.561,400.675,297.574,292.679,298.288,298.108,881.479,727.527,494.042,549.395,788.904,293.971,293.719,293.683,293.588
302,0.083888889,731.928,293.563,402.042,297.664,292.681,298.273,298.104,884.022,731.136,495.939,551.589,792.23,293.97,293.721,293.674,293.575
303,0.084166667,731.928,293.563,402.042,297.664,292.681,298.273,298.104,884.022,731.136,495.939,551.589,792.23,293.97,293.721,293.674,293.575
304,0.084444444,731.928,293.563,402.042,297.664,292.681,298.273,298.104,884.022,731.136,495.939,551.589,792.23,293.97,293.721,293.674,293.575
305,0.084722222,735.089,293.574,403.404,297.762,292.712,298.285,298.109,886.894,734.63,497.83,553.749,795.45,293.991,293.747,293.696,293.586
306,0.085,735.089,293.574,403.404,297.762,292.712,298.285,298.109,886.894,734.63,497.83,553.749,795.45,293.991,293.747,293.696,293.586
307,0.085277778,735.089,293.574,403.404,297.762,292.712,298.285,298.109,886.894,734.63,497.83,553.749,795.45,293.991,293.747,293.696,293.586
308,0.085555556,735.089,293.574,403.404,297.762,292.712,298.285,298.109,886.894,734.63,497.83,553.749,795.45,293.991,293.747,293.696,293.586
309,0.085833333,737.588,293.585,404.575,297.859,292.735,298.284,298.102,889.322,737.959,499.643,555.82,798.543,293.997,293.757,293.702,293.594
310,0.086111111,737.588,293.585,404.575,297.859,292.735,298.284,298.102,889.322,737.959,499.643,555.82,798.543,293.997,293.757,293.702,293.594
311,0.086388889,737.588,293.585,404.575,297.859,292.735,298.284,298.102,889.322,737.959,499.643,555.82,798.543,293.997,293.757,293.702,293.594
312,0.086666667,740.114,293.571,405.803,297.938,292.756,298.282,298.098,891.465,741.38,501.497,557.947,801.72,294.003,293.752,293.7,293.607
313,0.086944444,740.114,293.571,405.803,297.938,292.756,298.282,298.098,891.465,741.38,501.497,557.947,801.72,294.003,293.752,293.7,293.607
314,0.087222222,740.114,293.571,405.803,297.938,292.756,298.282,298.098,891.465,741.38,501.497,557.947,801.72,294.003,293.752,293.7,293.607
315,0.0875,740.114,293.571,405.803,297.938,292.756,298.282,298.098,891.465,741.38,501.497,557.947,801.72,294.003,293.752,293.7,293.607
316,0.087777778,742.791,293.579,406.995,298.044,292.768,298.276,298.1,893.973,744.765,503.367,560.068,804.878,294.013,293.767,293.701,293.607
317,0.088055556,742.791,293.579,406.995,298.044,292.768,298.276,298.1,893.973,744.765,503.367,560.068,804.878,294.013,293.767,293.701,293.607
318,0.088333333,742.791,293.579,406.995,298.044,292.768,298.276,298.1,893.973,744.765,503.367,560.068,804.878,294.013,293.767,293.701,293.607
