time,hour,T3,T8,T9,T10,T11,T12
439,0.121944444,446.009,956.802,836.847,556.917,621.179,888.843
440,0.122222222,446.009,956.802,836.847,556.917,621.179,888.843
441,0.1225,446.009,956.802,836.847,556.917,621.179,888.843
442,0.122777778,447.26,958.183,838.77,558.224,622.645,890.638
443,0.123055556,447.26,958.183,838.77,558.224,622.645,890.638
444,0.123333333,447.26,958.183,838.77,558.224,622.645,890.638
445,0.123611111,448.381,959.425,840.62,559.505,624.049,892.363
446,0.123888889,448.381,959.425,840.62,559.505,624.049,892.363
447,0.124166667,448.381,959.425,840.62,559.505,624.049,892.363
448,0.124444444,448.381,959.425,840.62,559.505,624.049,892.363
449,0.124722222,449.365,960.31,842.568,560.814,625.505,894.127
450,0.125,449.365,960.31,842.568,560.814,625.505,894.127
451,0.125277778,449.365,960.31,842.568,560.814,625.505,894.127
452,0.125555556,450.436,961.415,844.469,562.065,626.921,895.825
453,0.125833333,450.436,961.415,844.469,562.065,626.921,895.825
454,0.126111111,450.436,961.415,844.469,562.065,626.921,895.825
455,0.126388889,450.436,961.415,844.469,562.065,626.921,895.825
456,0.126666667,451.661,962.323,846.333,563.304,628.233,897.451
457,0.126944444,451.661,962.323,846.333,563.304,628.233,897.451
458,0.127222222,451.661,962.323,846.333,563.304,628.233,897.451
459,0.1275,452.778,963.358,848.276,564.576,629.637,899.164
460,0.127777778,452.778,963.358,848.276,564.576,629.637,899.164
461,0.128055556,452.778,963.358,848.276,564.576,629.637,899.164
462,0.128333333,452.778,963.358,848.276,564.576,629.637,899.164
463,0.128611111,453.813,964.421,850.134,565.799,630.978,900.786
464,0.128888889,453.813,964.421,850.134,565.799,630.978,900.786
465,0.129166667,453.813,964.421,850.134,565.799,630.978,900.786
466,0.129444444,455.118,965.587,852.019,567.047,632.34,902.393
467,0.129722222,455.118,965.587,852.019,567.047,632.34,902.393
468,0.13,455.118,965.587,852.019,567.047,632.34,902.393
469,0.130277778,455.118,965.587,852.019,567.047,632.34,902.393
470,0.130555556,456.482,966.571,853.874,568.298,633.727,904.021
471,0.130833333,456.482,966.571,853.874,568.298,633.727,904.021
472,0.131111111,456.482,966.571,853.874,568.298,633.727,904.021
473,0.131388889,457.338,967.453,855.71,569.522,635.056,905.635
474,0.131666667,457.338,967.453,855.71,569.522,635.056,905.635
475,0.131944444,457.338,967.453,855.71,569.522,635.056,905.635
476,0.132222222,457.338,967.453,855.71,569.522,635.056,905.635
477,0.1325,458.454,968.582,857.489,570.716,636.311,907.149
478,0.132777778,458.454,968.582,857.489,570.716,636.311,907.149
479,0.133055556,458.454,968.582,857.489,570.716,636.311,907.149
480,0.133333333,459.619,969.717,859.226,571.9,637.611,908.655
481,0.133611111,459.619,969.717,859.226,571.9,637.611,908.655
482,0.133888889,459.619,969.717,859.226,571.9,637.611,908.655
483,0.134166667,459.619,969.717,859.226,571.9,637.611,908.655
484,0.134444444,460.397,970.73,860.947,573.093,638.928,910.206
485,0.134722222,460.397,970.73,860.947,573.093,638.928,910.206
486,0.135,460.397,970.73,860.947,573.093,638.928,910.206
487,0.135277778,461.904,971.675,862.669,574.265,640.205,911.71
488,0.135555556,461.904,971.675,862.669,574.265,640.205,911.71
489,0.135833333,461.904,971.675,862.669,574.265,640.205,911.71
490,0.136111111,461.904,971.675,862.669,574.265,640.205,911.71
491,0.136388889,463.019,973.009,864.332,575.415,641.519,913.246
492,0.136666667,463.019,973.009,864.332,575.415,641.519,913.246
493,0.136944444,463.019,973.009,864.332,575.415,641.519,913.246
494,0.137222222,464.068,974.039,865.976,576.577,642.792,914.764
495,0.1375,464.068,974.039,865.976,576.577,642.792,914.764
496,0.137777778,464.068,974.039,865.976,576.577,642.792,914.764
497,0.138055556,464.068,974.039,865.976,576.577,642.792,914.764
498,0.138333333,465.083,975.043,867.606,577.731,644.059,916.249
499,0.138611111,465.083,975.043,867.606,577.731,644.059,916.249
500,0.138888889,465.083,975.043,867.606,577.731,644.059,916.249
501,0.139166667,466.268,975.976,869.216,578.878,645.288,917.715
502,0.139444444,466.268,975.976,869.216,578.878,645.288,917.715
503,0.139722222,466.268,975.976,869.216,578.878,645.288,917.715
504,0.14,466.268,975.976,869.216,578.878,645.288,917.715
505,0.140277778,467.214,976.717,870.796,580.016,646.563,919.161
506,0.140555556,467.214,976.717,870.796,580.016,646.563,919.161
507,0.140833333,467.214,976.717,870.796,580.016,646.563,919.161
508,0.141111111,468.366,977.545,872.355,581.123,647.79,920.555
509,0.141388889,468.366,977.545,872.355,581.123,647.79,920.555
510,0.141666667,468.366,977.545,872.355,581.123,647.79,920.555
511,0.141944444,468.366,977.545,872.355,581.123,647.79,920.555
512,0.142222222,469.696,978.301,873.857,582.243,649.016,921.963
513,0.1425,469.696,978.301,873.857,582.243,649.016,921.963
514,0.142777778,469.696,978.301,873.857,582.243,649.016,921.963
515,0.143055556,470.567,979.251,875.352,583.347,650.25,923.35
516,0.143333333,470.567,979.251,875.352,583.347,650.25,923.35
517,0.143611111,470.567,979.251,875.352,583.347,650.25,923.35
518,0.143888889,470.567,979.251,875.352,583.347,650.25,923.35
519,0.144166667,471.746,980.051,876.856,584.456,651.456,924.7
520,0.144444444,471.746,980.051,876.856,584.456,651.456,924.7
521,0.144722222,471.746,980.051,876.856,584.456,651.456,924.7
522,0.145,472.759,981.047,878.401,585.549,652.693,926.092
523,0.145277778,472.759,981.047,878.401,585.549,652.693,926.092
524,0.145555556,472.759,981.047,878.401,585.549,652.693,926.092
525,0.145833333,472.759,981.047,878.401,585.549,652.693,926.092
526,0.146111111,473.855,981.917,879.881,586.631,653.895,927.412
527,0.146388889,473.855,981.917,879.881,586.631,653.895,927.412
528,0.146666667,473.855,981.917,879.881,586.631,653.895,927.412
529,0.146944444,474.964,982.777,881.331,587.71,655.074,928.686
530,0.147222222,474.964,982.777,881.331,587.71,655.074,928.686
531,0.1475,474.964,982.777,881.331,587.71,655.074,928.686
532,0.147777778,474.964,982.777,881.331,587.71,655.074,928.686
533,0.148055556,476.069,983.749,882.738,588.796,656.281,929.978
534,0.148333333,476.069,983.749,882.738,588.796,656.281,929.978
535,0.148611111,476.069,983.749,882.738,588.796,656.281,929.978
536,0.148888889,477.077,984.65,884.071,589.819,657.429,931.2
537,0.149166667,477.077,984.65,884.071,589.819,657.429,931.2
538,0.149444444,477.077,984.65,884.071,589.819,657.429,931.2
539,0.149722222,477.077,984.65,884.071,589.819,657.429,931.2
540,0.15,478.012,985.4,885.405,590.858,658.556,932.414
541,0.150277778,478.012,985.4,885.405,590.858,658.556,932.414
542,0.150555556,478.012,985.4,885.405,590.858,658.556,932.414
543,0.150833333,479.067,985.923,886.775,591.932,659.767,933.632
544,0.151111111,479.067,985.923,886.775,591.932,659.767,933.632
545,0.151388889,479.067,985.923,886.775,591.932,659.767,933.632
546,0.151666667,479.067,985.923,886.775,591.932,659.767,933.632
547,0.151944444,480.102,986.558,888.075,592.955,660.862,934.818
548,0.152222222,480.102,986.558,888.075,592.955,660.862,934.818
549,0.1525,480.102,986.558,888.075,592.955,660.862,934.818
550,0.152777778,481.108,987.181,889.398,594.005,662.051,935.992
551,0.153055556,481.108,987.181,889.398,594.005,662.051,935.992
552,0.153333333,481.108,987.181,889.398,594.005,662.051,935.992
553,0.153611111,481.108,987.181,889.398,594.005,662.051,935.992
554,0.153888889,481.991,987.77,890.66,594.969,663.129,937.095
555,0.154166667,481.991,987.77,890.66,594.969,663.129,937.095
556,0.154444444,481.991,987.77,890.66,594.969,663.129,937.095
557,0.154722222,483.062,988.093,891.965,596.012,664.233,938.233
558,0.155,483.062,988.093,891.965,596.012,664.233,938.233
559,0.155277778,483.062,988.093,891.965,596.012,664.233,938.233
560,0.155555556,483.062,988.093,891.965,596.012,664.233,938.233
561,0.155833333,483.974,988.521,893.226,597.058,665.382,939.364
562,0.156111111,483.974,988.521,893.226,597.058,665.382,939.364
563,0.156388889,483.974,988.521,893.226,597.058,665.382,939.364
564,0.156666667,484.988,988.922,894.47,598.054,666.491,940.458
565,0.156944444,484.988,988.922,894.47,598.054,666.491,940.458
566,0.157222222,484.988,988.922,894.47,598.054,666.491,940.458
567,0.1575,484.988,988.922,894.47,598.054,666.491,940.458
568,0.157777778,485.921,989.356,895.745,599.035,667.498,941.503
569,0.158055556,485.921,989.356,895.745,599.035,667.498,941.503
570,0.158333333,485.921,989.356,895.745,599.035,667.498,941.503
571,0.158611111,486.928,990.017,897.011,600.025,668.595,942.549
572,0.158888889,486.928,990.017,897.011,600.025,668.595,942.549
573,0.159166667,486.928,990.017,897.011,600.025,668.595,942.549
574,0.159444444,486.928,990.017,897.011,600.025,668.595,942.549
575,0.159722222,487.793,991.027,898.267,601.047,669.726,943.63
576,0.16,487.793,991.027,898.267,601.047,669.726,943.63
577,0.160277778,487.793,991.027,898.267,601.047,669.726,943.63
578,0.160555556,488.839,992.139,899.472,602.013,670.742,944.629
579,0.160833333,488.839,992.139,899.472,602.013,670.742,944.629
580,0.161111111,488.839,992.139,899.472,602.013,670.742,944.629
581,0.161388889,488.839,992.139,899.472,602.013,670.742,944.629
582,0.161666667,489.86,992.97,900.709,602.994,671.828,945.691
583,0.161944444,489.86,992.97,900.709,602.994,671.828,945.691
584,0.162222222,489.86,992.97,900.709,602.994,671.828,945.691
585,0.1625,490.909,993.877,901.925,603.981,672.875,946.732
586,0.162777778,490.909,993.877,901.925,603.981,672.875,946.732
587,0.163055556,490.909,993.877,901.925,603.981,672.875,946.732
588,0.163333333,490.909,993.877,901.925,603.981,672.875,946.732
589,0.163611111,491.788,994.509,903.11,604.94,673.889,947.74
590,0.163888889,491.788,994.509,903.11,604.94,673.889,947.74
591,0.164166667,491.788,994.509,903.11,604.94,673.889,947.74
592,0.164444444,492.772,994.924,904.302,605.923,674.92,948.757
593,0.164722222,492.772,994.924,904.302,605.923,674.92,948.757
594,0.165,492.772,994.924,904.302,605.923,674.92,948.757
595,0.165277778,492.772,994.924,904.302,605.923,674.92,948.757
596,0.165555556,493.798,995.441,905.487,606.925,675.968,949.81
597,0.165833333,493.798,995.441,905.487,606.925,675.968,949.81
598,0.166111111,493.798,995.441,905.487,606.925,675.968,949.81
599,0.166388889,494.669,995.86,906.635,607.882,677.008,950.818
600,0.166666667,494.669,995.86,906.635,607.882,677.008,950.818
601,0.166944444,494.669,995.86,906.635,607.882,677.008,950.818
602,0.167222222,494.669,995.86,906.635,607.882,677.008,950.818
603,0.1675,495.591,996.117,907.789,608.838,678.023,951.796
604,0.167777778,495.591,996.117,907.789,608.838,678.023,951.796
605,0.168055556,495.591,996.117,907.789,608.838,678.023,951.796
606,0.168333333,496.653,996.478,908.955,609.798,679.005,952.799
607,0.168611111,496.653,996.478,908.955,609.798,679.005,952.799
608,0.168888889,496.653,996.478,908.955,609.798,679.005,952.799
609,0.169166667,496.653,996.478,908.955,609.798,679.005,952.799
610,0.169444444,497.691,996.658,910.074,610.731,680.058,953.788
611,0.169722222,497.691,996.658,910.074,610.731,680.058,953.788
612,0.17,497.691,996.658,910.074,610.731,680.058,953.788
613,0.170277778,498.664,997.17,911.204,611.682,681.046,954.749
614,0.170555556,498.664,997.17,911.204,611.682,681.046,954.749
615,0.170833333,498.664,997.17,911.204,611.682,681.046,954.749
616,0.171111111,498.664,997.17,911.204,611.682,681.046,954.749
617,0.171388889,499.566,997.612,912.341,612.617,682.04,955.679
618,0.171666667,499.566,997.612,912.341,612.617,682.04,955.679
619,0.171944444,499.566,997.612,912.341,612.617,682.04,955.679
620,0.172222222,500.618,998.065,913.449,613.554,683.001,956.605
621,0.1725,500.618,998.065,913.449,613.554,683.001,956.605
622,0.172777778,500.618,998.065,913.449,613.554,683.001,956.605
623,0.173055556,500.618,998.065,913.449,613.554,683.001,956.605
624,0.173333333,501.712,998.632,914.533,614.493,684.009,957.545
625,0.173611111,501.712,998.632,914.533,614.493,684.009,957.545
626,0.173888889,501.712,998.632,914.533,614.493,684.009,957.545
627,0.174166667,502.821,999.143,915.566,615.385,684.957,958.39
628,0.174444444,502.821,999.143,915.566,615.385,684.957,958.39
629,0.174722222,502.821,999.143,915.566,615.385,684.957,958.39
630,0.175,502.821,999.143,915.566,615.385,684.957,958.39
631,0.175277778,503.701,999.682,916.617,616.307,685.936,959.264
632,0.175555556,503.701,999.682,916.617,616.307,685.936,959.264
633,0.175833333,503.701,999.682,916.617,616.307,685.936,959.264
634,0.176111111,504.648,999.96,917.634,617.24,686.931,960.158
635,0.176388889,504.648,999.96,917.634,617.24,686.931,960.158
636,0.176666667,504.648,999.96,917.634,617.24,686.931,960.158
637,0.176944444,504.648,999.96,917.634,617.24,686.931,960.158
638,0.177222222,505.474,1000.408,918.651,618.126,687.869,960.976
639,0.1775,505.474,1000.408,918.651,618.126,687.869,960.976
640,0.177777778,505.474,1000.408,918.651,618.126,687.869,960.976
641,0.178055556,506.4,1000.9,919.609,619.012,688.756,961.762
642,0.178333333,506.4,1000.9,919.609,619.012,688.756,961.762
643,0.178611111,506.4,1000.9,919.609,619.012,688.756,961.762
644,0.178888889,506.4,1000.9,919.609,619.012,688.756,961.762
645,0.179166667,507.26,1001.266,920.558,619.894,689.671,962.572
646,0.179444444,507.26,1001.266,920.558,619.894,689.671,962.572
647,0.179722222,507.26,1001.266,920.558,619.894,689.671,962.572
648,0.18,508.187,1001.882,921.51,620.785,690.625,963.369
649,0.180277778,508.187,1001.882,921.51,620.785,690.625,963.369
650,0.180555556,508.187,1001.882,921.51,620.785,690.625,963.369
651,0.180833333,508.187,1001.882,921.51,620.785,690.625,963.369
652,0.181111111,509.055,1002.644,922.483,621.692,691.562,964.186
653,0.181388889,509.055,1002.644,922.483,621.692,691.562,964.186
654,0.181666667,509.055,1002.644,922.483,621.692,691.562,964.186
655,0.181944444,510.016,1003.51,923.41,622.558,692.497,964.981
656,0.182222222,510.016,1003.51,923.41,622.558,692.497,964.981
657,0.1825,510.016,1003.51,923.41,622.558,692.497,964.981
658,0.182777778,510.016,1003.51,923.41,622.558,692.497,964.981
659,0.183055556,510.916,1003.991,924.326,623.42,693.41,965.772
660,0.183333333,510.916,1003.991,924.326,623.42,693.41,965.772
661,0.183611111,510.916,1003.991,924.326,623.42,693.41,965.772
662,0.183888889,511.862,1004.066,925.233,624.283,694.343,966.591
663,0.184166667,511.862,1004.066,925.233,624.283,694.343,966.591
664,0.184444444,511.862,1004.066,925.233,624.283,694.343,966.591
665,0.184722222,511.862,1004.066,925.233,624.283,694.343,966.591
666,0.185,512.652,1004.458,926.151,625.144,695.193,967.361
667,0.185277778,512.652,1004.458,926.151,625.144,695.193,967.361
668,0.185555556,512.652,1004.458,926.151,625.144,695.193,967.361
669,0.185833333,513.44,1004.946,927.04,625.984,696.128,968.157
670,0.186111111,513.44,1004.946,927.04,625.984,696.128,968.157
671,0.186388889,513.44,1004.946,927.04,625.984,696.128,968.157
672,0.186666667,513.44,1004.946,927.04,625.984,696.128,968.157
673,0.186944444,514.4,1005.423,927.963,626.861,697.035,968.948
674,0.187222222,514.4,1005.423,927.963,626.861,697.035,968.948
675,0.1875,514.4,1005.423,927.963,626.861,697.035,968.948
676,0.187777778,515.266,1006.207,928.843,627.681,697.896,969.69
677,0.188055556,515.266,1006.207,928.843,627.681,697.896,969.69
678,0.188333333,515.266,1006.207,928.843,627.681,697.896,969.69
679,0.188611111,515.266,1006.207,928.843,627.681,697.896,969.69
680,0.188888889,516.147,1006.72,929.738,628.539,698.791,970.45
681,0.189166667,516.147,1006.72,929.738,628.539,698.791,970.45
682,0.189444444,516.147,1006.72,929.738,628.539,698.791,970.45
683,0.189722222,516.941,1007.028,930.607,629.364,699.628,971.16
684,0.19,516.941,1007.028,930.607,629.364,699.628,971.16
685,0.190277778,516.941,1007.028,930.607,629.364,699.628,971.16
686,0.190555556,516.941,1007.028,930.607,629.364,699.628,971.16
687,0.190833333,517.706,1007.386,931.447,630.197,700.477,971.907
688,0.191111111,517.706,1007.386,931.447,630.197,700.477,971.907
689,0.191388889,517.706,1007.386,931.447,630.197,700.477,971.907
690,0.191666667,518.509,1007.525,932.29,631.014,701.293,972.621
691,0.191944444,518.509,1007.525,932.29,631.014,701.293,972.621
692,0.192222222,518.509,1007.525,932.29,631.014,701.293,972.621
693,0.1925,518.509,1007.525,932.29,631.014,701.293,972.621
694,0.192777778,519.305,1007.759,933.153,631.818,702.168,973.326
695,0.193055556,519.305,1007.759,933.153,631.818,702.168,973.326
696,0.193333333,519.305,1007.759,933.153,631.818,702.168,973.326
697,0.193611111,520.07,1008.092,934.003,632.66,703.032,974.073
698,0.193888889,520.07,1008.092,934.003,632.66,703.032,974.073
699,0.194166667,520.07,1008.092,934.003,632.66,703.032,974.073
700,0.194444444,520.07,1008.092,934.003,632.66,703.032,974.073
701,0.194722222,520.849,1008.653,934.809,633.449,703.888,974.773
702,0.195,520.849,1008.653,934.809,633.449,703.888,974.773
703,0.195277778,520.849,1008.653,934.809,633.449,703.888,974.773
704,0.195555556,521.624,1009.302,935.594,634.213,704.64,975.417
705,0.195833333,521.624,1009.302,935.594,634.213,704.64,975.417
706,0.196111111,521.624,1009.302,935.594,634.213,704.64,975.417
707,0.196388889,521.624,1009.302,935.594,634.213,704.64,975.417
708,0.196666667,522.38,1009.684,936.434,635.029,705.47,976.158
709,0.196944444,522.38,1009.684,936.434,635.029,705.47,976.158
710,0.197222222,522.38,1009.684,936.434,635.029,705.47,976.158
711,0.1975,523.091,1010.071,937.28,635.844,706.334,976.859
712,0.197777778,523.091,1010.071,937.28,635.844,706.334,976.859
713,0.198055556,523.091,1010.071,937.28,635.844,706.334,976.859
714,0.198333333,523.091,1010.071,937.28,635.844,706.334,976.859
715,0.198611111,523.954,1010.82,938.107,636.611,707.167,977.56
716,0.198888889,523.954,1010.82,938.107,636.611,707.167,977.56
717,0.199166667,523.954,1010.82,938.107,636.611,707.167,977.56
718,0.199444444,524.761,1011.429,938.908,637.392,707.973,978.255
